NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PERS_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GECOMPLR,CHECKER,ENT_DATE,BEG_CHG_TY,END_CHG_TY
Xin Zhou,忻州,忻州,0.0,0.0,,Zhou,州,3,758,4,1217,4,94220,POLYGON,221430,FROM_FD,王尚义王杰,满志敏,,2015/05/25,更名,撤销
Xian Zhou,宪州,憲州,0.0,0.0,,Zhou,州,3,1002,4,1069,4,94222,POLYGON,221432,FROM_FD,王尚义王杰,满志敏,,2015/05/25,治所迁移和辖区变化,撤销
Xian Zhou,宪州,憲州,0.0,0.0,,Zhou,州,3,889,4,1001,4,94221,POLYGON,221431,FROM_FD,王尚义王杰,满志敏,,2015/05/25,新建,治所迁移和辖区变化
Jingle Jun,静乐军,靜樂軍,0.0,0.0,,Jun,军,3,1000,4,1001,4,94223,POLYGON,221433,FROM_FD,王尚义王杰,满志敏,,2015/05/25,新建,撤销
Xian Zhou,宪州,憲州,0.0,0.0,,Zhou,州,3,1077,4,1150,4,94224,POLYGON,221434,FROM_FD,王尚义王杰,满志敏,,2015/05/25,新建,更名
Loufan Jun,楼烦郡,樓煩郡,0.0,0.0,,Jun,郡,3,617,4,617,4,94225,POLYGON,221435,FROM_FD,王尚义王杰,满志敏,,2015/05/25,辖区缩小,更名
Jin Zhou,晋州,晉州,0.0,0.0,,Zhou,州,3,758,4,818,4,94226,POLYGON,221436,FROM_FD,王尚义王杰,满志敏,,2015/05/25,更名,辖区缩小
Jin Zhou,晋州,晉州,0.0,0.0,,Zhou,州,3,819,4,959,4,94227,POLYGON,221437,FROM_FD,王尚义王杰,满志敏,,2015/05/25,辖区缩小,辖区扩大
Jin Zhou,晋州,晉州,0.0,0.0,,Zhou,州,3,960,4,980,4,94228,POLYGON,221438,FROM_FD,王尚义王杰,满志敏,,2015/05/25,辖区扩大,辖区扩大
Jin Zhou,晋州,晉州,0.0,0.0,,Zhou,州,3,981,4,1071,4,94229,POLYGON,221439,FROM_FD,王尚义王杰,满志敏,,2015/05/25,辖区扩大,辖区扩大
Xi Zhou,隰州,隰州,0.0,0.0,,Zhou,州,3,758,4,1071,4,94231,POLYGON,221441,FROM_FD,王尚义王杰,满志敏,,2015/05/25,更名,辖区扩大
Nanxi Zhou,南隰州,南隰州,0.0,0.0,,Zhou,州,3,1128,4,1150,4,94232,POLYGON,221442,FROM_FD,王尚义王杰,满志敏,,2015/05/25,更名,更名
Xi Zhou,隰州,隰州,0.0,0.0,,Zhou,州,3,1151,4,1217,4,94233,POLYGON,221443,FROM_FD,王尚义王杰,满志敏,,2015/05/25,更名,撤销
Shi Zhou,石州,石州,0.0,0.0,,Zhou,州,3,758,4,1217,4,94234,POLYGON,221444,FROM_FD,王尚义王杰,满志敏,,2015/05/25,更名,撤销
Fen Zhou,汾州,汾州,0.0,0.0,,Zhou,州,3,758,4,1217,4,94235,POLYGON,221445,FROM_FD,王尚义袁钰,满志敏,,2015/05/25,更名,撤销
Xi Zhou,隰州,隰州,0.0,0.0,,Zhou,州,3,1086,4,1127,4,94237,POLYGON,221447,FROM_FD,王尚义王杰,满志敏,,2015/05/25,辖区缩小,更名
Xi Zhou,隰州,隰州,0.0,0.0,,Zhou,州,3,1072,4,1085,4,94236,POLYGON,221446,FROM_FD,王尚义王杰,满志敏,,2015/05/25,辖区扩大,辖区缩小
Ci Zhou,慈州,慈州,0.0,0.0,,Zhou,州,3,1086,4,1150,4,94131,POLYGON,221343,FROM_FD,王尚义王杰,满志敏,,2015/05/25,新建,更名
Jiang Zhou,绛州,絳州,0.0,0.0,,Xian,县,3,1072,4,1166,4,94106,POLYGON,221318,FROM_FD,王尚义陈一,满志敏,,2015/05/25,辖区扩大,辖区缩小
Pingyang Fu,平阳府,平陽府,0.0,0.0,,Fu,府,3,1167,4,1217,4,94239,POLYGON,221449,FROM_FD,王尚义王杰,满志敏,,2015/05/25,辖区缩小,更名
Pingyang Fu,平阳府,平陽府,0.0,0.0,,Fu,府,3,1116,4,1166,4,94230,POLYGON,221440,FROM_FD,王尚义王杰,满志敏,,2015/05/25,更名,辖区缩小
Jin Zhou,晋州,晉州,0.0,0.0,,Zhou,州,3,1072,4,1115,4,94238,POLYGON,221448,FROM_FD,王尚义王杰,满志敏,,2015/05/25,辖区扩大,更名
Geng Zhou,耿州,耿州,0.0,0.0,,Zhou,州,3,1167,4,1189,4,94240,POLYGON,221450,FROM_FD,王尚义王杰,满志敏,,2015/05/25,辖区扩大,更名
Geng Zhou,耿州,耿州,0.0,0.0,,Zhou,州,3,1151,4,1166,4,94132,POLYGON,221344,FROM_FD,王尚义王杰,满志敏,,2015/05/25,更名,辖区扩大
Pingding Jun,平定军,平定軍,0.0,0.0,,Jun,军,3,979,4,1073,4,94243,POLYGON,221453,FROM_FD,王尚义王杰,满志敏,,2015/05/25,新建,辖区扩大
Bing Zhou,并州,并州,0.0,0.0,,Zhou,州,3,979,4,1057,4,94241,POLYGON,221451,FROM_FD,王尚义王杰,满志敏,,2015/05/25,更名和辖区缩小,更名
Taiyuan Fu,太原府,太原府,0.0,0.0,,Fu,府,3,1058,4,1217,4,94242,POLYGON,221452,FROM_FD,王尚义王杰,满志敏,,2015/05/25,更名,更名
Pingding Zhou,平定州,平定州,0.0,0.0,,Zhou,州,3,1182,4,1217,4,94244,POLYGON,221454,FROM_FD,王尚义王杰,满志敏,,2015/05/25,更名,撤销
Dai Zhou,代州,代州,0.0,0.0,,Zhou,州,3,1111,4,1111,4,0,POLYGON,220001,FROM_FD,王尚义王杰,满志敏,,2015/05/25,新建,撤销
Pingding Zhou,平定军,平定軍,0.0,0.0,,Jun,军,3,1074,4,1084,4,94245,POLYGON,221455,FROM_FD,王尚义王杰,满志敏,,2015/05/25,辖区扩大,辖区缩小
Pingding Zhou,平定军,平定軍,0.0,0.0,,Jun,军,3,1085,4,1181,4,94246,POLYGON,221456,FROM_FD,王尚义王杰,满志敏,,2015/05/25,新建,辖区扩大
Liao Zhou,辽州,遼州,0.0,0.0,,Zhou,州,3,1085,4,1127,4,94247,POLYGON,221457,FROM_FD,王尚义王杰,满志敏,,2015/05/25,新建,更名
Nanliao Zhou,南辽州,南遼州,0.0,0.0,,Zhou,州,3,1128,4,1150,4,94248,POLYGON,221458,FROM_FD,王尚义王杰,满志敏,,2015/05/25,更名,更名
Kelan Zhou,岢岚军,岢嵐州,0.0,0.0,,Zhou,州,3,980,4,1181,4,0,POLYGON,220002,FROM_FD,王尚义王杰,满志敏,,2015/05/25,新建,更名
Ninghua Jun,宁化军,寧化軍,0.0,0.0,,Jun,军,3,980,4,1181,4,0,POLYGON,220003,FROM_FD,王尚义王杰,满志敏,,2015/05/25,新建,更名
An Zhou,安州,安州,0.0,0.0,,Zhou,州,3,1073,4,1085,4,98025,POLYGON,221484,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,辖区缩小
Yunyang Fu,郧阳府,鄖陽府,0.0,0.0,,Fu,府,3,1476,5,1911,6,34319,POLYGON,97830,FROM_FD,钱林书,满志敏,,2015/05/25,新建,数据下限
Xiangyang Fu,襄阳府,襄陽府,0.0,0.0,,Fu,府,3,1476,5,1911,6,97831,POLYGON,97831,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,数据下限
De'an Fu,德安府,德安府,0.0,0.0,,Fu,府,3,1729,4,1911,6,97832,POLYGON,97832,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,数据下限
Hanyang Fu,汉阳府,漢陽府,0.0,0.0,,Fu,府,3,1763,4,1911,6,97833,POLYGON,97833,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,辖区扩大
Huangzhou Fu,黄州府,黃州府,0.0,0.0,,Fu,府,3,1729,4,1911,6,97834,POLYGON,97834,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,数据下限
Jingmen Zhou,荆门州,荊門州,0.0,0.0,,Zhilizhou,直隶州,3,1791,4,1911,6,34308,POLYGON,97835,FROM_FD,钱林书,满志敏,,2015/05/25,新建,数据下限
Huangzhou Fu,黄州府,黃州府,0.0,0.0,,Fu,府,3,1376,4,1728,4,97836,POLYGON,97836,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,辖区缩小
Huangzhou Fu,黄州府,黃州府,0.0,0.0,,Fu,府,3,1364,4,1375,4,97837,POLYGON,97837,FROM_FD,钱林书,满志敏,,2015/05/25,更名,辖区扩大
Qizhou Fu,蕲州府,蘄州府,0.0,0.0,,Fu,府,3,1364,4,1375,5,34304,POLYGON,97838,FROM_FD,钱林书,满志敏,,2015/05/25,更名,撤销
Huangzhou Lu,黄州路,黃州路,0.0,0.0,,Lu,路,3,1295,4,1363,4,97839,POLYGON,97839,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,更名
Huangzhou Lu,黄州路,黃州路,0.0,0.0,,Lu,路,3,1293,4,1294,4,97840,POLYGON,97840,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,辖区缩小
Huangzhou Lu,黄州路,黃州路,0.0,0.0,,Lu,路,3,1277,4,1292,4,97841,POLYGON,97841,FROM_FD,钱林书,满志敏,,2015/05/25,更名,辖区扩大
Huang Zhou,黄州,黃州,0.0,0.0,,Zhou,州,3,758,4,1276,4,97842,POLYGON,97842,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Qi’an Jun,齐安郡,齊安郡,0.0,0.0,,Jun,郡,3,742,4,757,4,34391,POLYGON,97843,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Huang Zhou,黄州,黃州,0.0,0.0,,Zhou,州,3,624,4,741,4,97844,POLYGON,97844,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,更名
Nansi Zhou,南司州,南司州,0.0,0.0,,Zhou,州,3,620,4,623,4,34392,POLYGON,97845,FROM_FD,钱林书,满志敏,,2015/05/25,新建,撤销
Huang Zhou,黄州,黃州,0.0,0.0,,Zhou,州,3,620,4,623,4,97846,POLYGON,97846,FROM_FD,钱林书,满志敏,,2015/05/25,更名和辖区缩小,辖区扩大
Ting Zhou,亭州,亭州,0.0,0.0,,Zhou,州,3,620,4,623,4,34393,POLYGON,97847,FROM_FD,钱林书,满志敏,,2015/05/25,新建,撤销
De'an Fu,德安府,德安府,0.0,0.0,,Fu,府,3,1276,4,1292,4,34330,POLYGON,97848,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,撤销
De'an Fu,德安府,德安府,0.0,0.0,,Fu,府,3,1295,4,1375,5,34331,POLYGON,97849,FROM_FD,钱林书,满志敏,,2015/05/25,新建,撤销
Mianyang Fu,沔阳府,沔陽府,0.0,0.0,,Fu,府,3,1278,4,1375,5,34328,POLYGON,97850,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Fuzhou Lu,复州路,復州路,0.0,0.0,,Lu,路,3,1275,4,1277,4,34327,POLYGON,97851,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Mianyang Zhou,沔阳州,沔陽州,0.0,0.0,,Zhou,州,3,1376,5,1530,5,34303,POLYGON,97852,FROM_FD,钱林书,满志敏,,2015/05/25,更名,撤销
Mian Zhou,沔州,沔州,0.0,0.0,,Zhou,州,3,783,4,825,4,34373,POLYGON,97853,FROM_FD,钱林书,满志敏,,2015/05/25,新建,撤销
Mian Zhou,沔州,沔州,0.0,0.0,,Zhou,州,3,758,4,780,4,34374,POLYGON,97854,FROM_FD,钱林书,满志敏,,2015/05/25,更名,撤销
Mian Zhou,沔州,沔州,0.0,0.0,,Zhou,州,3,621,4,741,4,34376,POLYGON,97855,FROM_FD,钱林书,满志敏,,2015/05/25,新建,更名
Hanyang Jun,汉阳郡,漢陽郡,0.0,0.0,,Jun,郡,3,742,4,757,4,34375,POLYGON,97856,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
E Zhou,鄂州,鄂州,0.0,0.0,,Zhou,州,3,958,4,976,4,97857,POLYGON,97857,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,辖区缩小
E Zhou,鄂州,鄂州,0.0,0.0,,Zhou,州,3,758,4,825,4,97858,POLYGON,97858,FROM_FD,钱林书,满志敏,,2015/05/25,更名,辖区扩大
E Zhou,鄂州,鄂州,0.0,0.0,,Zhou,州,3,621,4,741,4,34369,POLYGON,97859,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
E Zhou,鄂州,鄂州,0.0,0.0,,Zhou,州,3,589,4,606,4,97860,POLYGON,97860,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Jiangxia Jun,江夏郡,江夏郡,0.0,0.0,,Jun,郡,3,742,4,757,4,34368,POLYGON,97861,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Jiangxia Jun,江夏郡,江夏郡,0.0,0.0,,Jun,郡,3,607,4,620,4,34370,POLYGON,97862,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Yongxing Jun,永兴军,永興軍,0.0,0.0,,Jun,军,3,977,4,977,4,34365,POLYGON,97863,FROM_FD,钱林书,满志敏,,2015/05/25,新建,更名
Xingguo Jun,兴国军,興國軍,0.0,0.0,,Jun,军,3,978,4,1276,4,34366,POLYGON,97864,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Wuchang Fu,武昌府,武昌府,0.0,0.0,,Fu,府,3,1380,5,1911,6,97865,POLYGON,97865,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,数据下限
Xingguo Lu,兴国路,興國路,0.0,0.0,,Lu,路,3,1277,4,1363,4,34335,POLYGON,97866,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Xingguo Fu,兴国府,興國府,0.0,0.0,,Fu,府,3,1364,5,1375,5,34301,POLYGON,97867,FROM_FD,钱林书,满志敏,,2015/05/25,更名,撤销
E Zhou,鄂州,鄂州,0.0,0.0,,Zhou,州,3,1234,4,1276,4,97868,POLYGON,97868,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,更名和辖区缩小
E Zhou,鄂州,鄂州,0.0,0.0,,Zhou,州,3,1137,4,1221,4,97869,POLYGON,97869,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,辖区缩小
E Zhou,鄂州,鄂州,0.0,0.0,,Zhou,州,3,1086,4,1134,4,97870,POLYGON,97870,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,辖区扩大
E Zhou,鄂州,鄂州,0.0,0.0,,Zhou,州,3,977,4,1070,4,97871,POLYGON,97871,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,辖区扩大
Wuchang Fu,武昌府,武昌府,0.0,0.0,,Fu,府,3,1364,4,1375,4,97872,POLYGON,97872,FROM_FD,钱林书,满志敏,,2015/05/25,更名,辖区扩大
Wuchang Lu,武昌路,武昌路,0.0,0.0,,Lu,路,3,1301,4,1363,4,34333,POLYGON,97873,FROM_FD,钱林书,满志敏,,2015/05/25,更名和辖区扩大,更名
Wuchang Fu,武昌府,武昌府,0.0,0.0,,Fu,府,3,1376,4,1379,5,97874,POLYGON,97874,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,辖区缩小
Ezhou Lu,鄂州路,鄂州路,0.0,0.0,,Lu,路,3,1277,4,1300,4,34332,POLYGON,97875,FROM_FD,钱林书,满志敏,,2015/05/25,更名和辖区缩小,更名和辖区扩大
E Zhou,鄂州,鄂州,0.0,0.0,,Zhou,州,3,1222,4,1233,4,97876,POLYGON,97876,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,辖区扩大
Shouchang Jun,寿昌军,壽昌軍,0.0,0.0,,Jun,军,3,1222,4,1233,4,34364,POLYGON,97877,FROM_FD,钱林书,满志敏,,2015/05/25,新建,撤销
Shouchang Fu,寿昌府,壽昌府,0.0,0.0,,Fu,府,3,1277,4,1300,4,34334,POLYGON,97878,FROM_FD,钱林书,满志敏,,2015/05/25,新建,撤销
E Zhou,鄂州,鄂州,0.0,0.0,,Zhou,州,3,826,4,957,4,97879,POLYGON,97879,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,辖区缩小
Hanyang Fu,汉阳府,漢陽府,0.0,0.0,,Fu,府,3,1380,5,1728,4,97880,POLYGON,97880,FROM_FD,钱林书,满志敏,,2015/05/25,新建,辖区扩大
Hanyang Fu,汉阳府,漢陽府,0.0,0.0,,Fu,府,3,1729,4,1762,4,97881,POLYGON,97881,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,辖区扩大
Hanyang Fu,汉阳府,漢陽府,0.0,0.0,,Fu,府,3,1277,4,1375,5,34336,POLYGON,97882,FROM_FD,钱林书,满志敏,,2015/05/25,更名,撤销
Hanyang Jun,汉阳军,漢陽軍,0.0,0.0,,Jun,军,3,1137,4,1276,4,34361,POLYGON,97883,FROM_FD,钱林书,满志敏,,2015/05/25,新建,更名
Hanyang Jun,汉阳军,漢陽軍,0.0,0.0,,Jun,军,3,1086,4,1134,4,34362,POLYGON,97884,FROM_FD,钱林书,满志敏,,2015/05/25,新建,撤销
Hanyang Jun,汉阳军,漢陽軍,0.0,0.0,,Jun,军,3,977,4,1070,4,97885,POLYGON,97885,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,撤销
Hanyang Jun,汉阳军,漢陽軍,0.0,0.0,,Jun,军,3,958,4,976,4,97886,POLYGON,97886,FROM_FD,钱林书,满志敏,,2015/05/25,新建,辖区扩大
Qizhou Lu,蕲州路,蘄州路,0.0,0.0,,Lu,路,3,1277,4,1363,4,34321,POLYGON,97887,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Huang Zhou,黄州,黃州,0.0,0.0,,Zhou,州,3,583,4,606,4,34396,POLYGON,97888,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Anlu Fu,安陆府,安陸府,0.0,0.0,,Fu,府,3,1763,4,1790,4,97890,POLYGON,97890,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,辖区缩小
Anlu Fu,安陆府,安陸府,0.0,0.0,,Fu,府,3,1646,4,1762,4,97891,POLYGON,97891,FROM_FD,钱林书,满志敏,,2015/05/25,更名,辖区缩小
Chengtian Fu,承天府,承天府,0.0,0.0,,Fu,府,3,1531,4,1645,4,34306,POLYGON,97892,FROM_FD,钱林书,满志敏,,2015/05/25,更名和辖区扩大,更名
E Zhou,鄂州,鄂州,0.0,0.0,,Zhou,州,3,1071,4,1085,4,97894,POLYGON,97894,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,辖区缩小
E Zhou,鄂州,鄂州,0.0,0.0,,Zhou,州,3,1135,4,1136,4,97895,POLYGON,97895,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,辖区缩小
Fu Zhou,复州,復州,0.0,0.0,,Zhou,州,3,997,4,1072,4,97896,POLYGON,97896,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,撤销
Fu Zhou,复州,復州,0.0,0.0,,Zhou,州,3,1086,4,1274,4,97897,POLYGON,97897,FROM_FD,钱林书,满志敏,,2015/05/25,新建,更名
Anlu Fu,安陆府,安陸府,0.0,0.0,,Fu,府,3,1278,4,1375,5,34326,POLYGON,97898,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Fu Zhou,复州,復州,0.0,0.0,,Zhou,州,3,583,4,605,4,97899,POLYGON,97899,FROM_FD,钱林书,满志敏,,2015/05/25,更名和辖区扩大,更名
Mian Zhou,沔州,沔州,0.0,0.0,,Zhou,州,3,606,4,606,4,34387,POLYGON,97900,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Mianyang Jun,沔阳郡,沔陽郡,0.0,0.0,,Jun,郡,3,607,4,620,4,97901,POLYGON,97901,FROM_FD,钱林书,满志敏,,2015/05/25,更名,辖区缩小
Mianyang Jun,沔阳郡,沔陽郡,0.0,0.0,,Jun,郡,3,621,4,621,4,97902,POLYGON,97902,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,更名
Fu Zhou,复州,復州,0.0,0.0,,Zhou,州,3,622,4,741,4,97903,POLYGON,97903,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Jingling Jun,竟陵郡,竟陵郡,0.0,0.0,,Jun,郡,3,742,4,757,4,34381,POLYGON,97904,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Fu Zhou,复州,復州,0.0,0.0,,Zhou,州,3,758,4,911,4,97905,POLYGON,97905,FROM_FD,钱林书,满志敏,,2015/05/25,更名,辖区缩小
Fu Zhou,复州,復州,0.0,0.0,,Zhou,州,3,912,4,996,4,97906,POLYGON,97906,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,辖区扩大
De'an Fu,德安府,德安府,0.0,0.0,,Fu,府,3,1380,5,1728,4,97907,POLYGON,97907,FROM_FD,钱林书,满志敏,,2015/05/25,新建,辖区缩小
Mianyang Jun,沔阳郡,沔陽郡,0.0,0.0,,Jun,郡,3,562,4,582,4,34384,POLYGON,97908,FROM_FD,钱林书,满志敏,,2015/05/25,,更名和辖区扩大
Jingzhou Fu,荆州府,荊州府,0.0,0.0,,Fu,府,3,1791,5,1911,6,97909,POLYGON,97909,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,数据下限
Jingzhou Fu,荆州府,荊州府,0.0,0.0,,Fu,府,3,1735,4,1790,5,97910,POLYGON,97910,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,辖区缩小
Guizhou Lu,归州路,歸州路,0.0,0.0,,Lu,路,3,1277,4,1278,4,34337,POLYGON,97911,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Gui Zhou,归州,歸州,0.0,0.0,,Zhou,州,3,1279,4,1375,4,34338,POLYGON,97912,FROM_FD,钱林书,满志敏,,2015/05/25,更名,撤销
Jingzhou Fu,荆州府,荊州府,0.0,0.0,,Fu,府,3,1364,5,1375,5,97913,POLYGON,97913,FROM_FD,钱林书,满志敏,,2015/05/25,更名,辖区扩大
Jingmen Zhou,荆门州,荊門州,0.0,0.0,,Zhou,州,3,1278,4,1375,5,34312,POLYGON,97914,FROM_FD,钱林书,满志敏,,2015/05/25,更名,撤销
Xia Zhou,峡州,峽州,0.0,0.0,,Zhou,州,3,1364,5,1375,5,34310,POLYGON,97915,FROM_FD,钱林书,满志敏,,2015/05/25,更名,撤销
Jingzhou Fu,荆州府,荊州府,0.0,0.0,,Fu,府,3,1376,5,1530,4,97916,POLYGON,97916,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,辖区缩小
Jingzhou Fu,荆州府,荊州府,0.0,0.0,,Fu,府,3,1531,5,1724,4,97917,POLYGON,97917,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,辖区扩大
Jingzhou Fu,荆州府,荊州府,0.0,0.0,,Fu,府,3,1728,5,1734,4,97921,POLYGON,97921,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,辖区缩小
Hefengting,鹤峰厅,鶴峰廳,0.0,0.0,,Fu,府,3,1904,4,1911,6,34317,POLYGON,97922,FROM_FD,钱林书,满志敏,,2015/05/25,新建,数据下限
Yichang Fu,宜昌府,宜昌府,0.0,0.0,,Fu,府,3,1904,4,1911,6,97923,POLYGON,97923,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,数据下限
Zhongxing Lu,中兴路,中興路,0.0,0.0,,Lu,路,3,1329,4,1363,5,34324,POLYGON,97924,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Jiangling Lu,江陵路,江陵路,0.0,0.0,,Lu,路,3,1276,4,1328,4,34323,POLYGON,97925,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Xiazhou Lu,峡州路,峽州路,0.0,0.0,,Lu,路,3,1280,4,1363,5,34325,POLYGON,97926,FROM_FD,钱林书,满志敏,,2015/05/25,更名,撤销
Sui Zhou,随州,隨州,0.0,0.0,,Zhou,州,3,1219,4,1275,4,97927,POLYGON,97927,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,撤销
Xiangyang Fu,襄阳府,襄陽府,0.0,0.0,,Fu,府,3,1364,4,1475,5,97928,POLYGON,97928,FROM_FD,钱林书,满志敏,,2015/05/25,更名,辖区缩小
Xiangyang Lu,襄阳路,襄陽路,0.0,0.0,,Lu,路,3,1282,4,1363,4,97929,POLYGON,97929,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,更名
Xiang Zhou,襄州,襄州,0.0,0.0,,Zhou,州,3,583,4,606,4,34359,POLYGON,97930,FROM_FD,钱林书,满志敏,,2015/05/25,更名和辖区扩大,更名
Xiangyang Jun,襄阳郡,襄陽郡,0.0,0.0,,Jun,郡,3,607,4,618,4,97931,POLYGON,97931,FROM_FD,钱林书,满志敏,,2015/05/25,更名,辖区缩小
Xiangyang Jun,襄阳郡,襄陽郡,0.0,0.0,,Jun,郡,3,619,4,620,4,97932,POLYGON,97932,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,更名和辖区缩小
Zhong Zhou,重州,重州,0.0,0.0,,Zhou,州,3,619,4,623,4,97933,POLYGON,97933,FROM_FD,钱林书,满志敏,,2015/05/25,新建,辖区缩小
Zhong Zhou,重州,重州,0.0,0.0,,Zhou,州,3,624,4,626,4,97934,POLYGON,97934,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,撤销
Zan Zhou,酇州,酇州,0.0,0.0,,Zhou,州,3,621,4,621,4,34355,POLYGON,97935,FROM_FD,钱林书,满志敏,,2015/05/25,新建,撤销
Xiang Zhou,襄州,襄州,0.0,0.0,,Zhou,州,3,621,4,621,4,97936,POLYGON,97936,FROM_FD,钱林书,满志敏,,2015/05/25,更名和辖区缩小,辖区扩大
Xiang Zhou,襄州,襄州,0.0,0.0,,Zhou,州,3,622,4,626,4,97937,POLYGON,97937,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,辖区扩大
Xiang Zhou,襄州,襄州,0.0,0.0,,Zhou,州,3,627,4,633,4,97938,POLYGON,97938,FROM_FD,钱林书,满志敏,,2015/05/25,辖区扩大,辖区扩大
Xiangyang Jun,襄阳郡,襄陽郡,0.0,0.0,,Jun,郡,3,577,4,582,4,34360,POLYGON,97939,FROM_FD,钱林书,满志敏,,2015/05/25,新建,更名和辖区扩大
Guanghua Jun,光化军,光化軍,0.0,0.0,,Jun,军,3,964,5,1071,4,34348,POLYGON,97940,FROM_FD,钱林书,满志敏,,2015/05/25,新建,撤销
Guanghua Jun,光化军,光化軍,0.0,0.0,,Jun,军,3,1086,4,1133,4,34349,POLYGON,97941,FROM_FD,钱林书,满志敏,,2015/05/25,新建,撤销
Guanghua Jun,光化军,光化軍,0.0,0.0,,Jun,军,3,1141,4,1157,5,34350,POLYGON,97942,FROM_FD,钱林书,满志敏,,2015/05/25,新建,更名
Guanghua Jun,光化军,光化軍,0.0,0.0,,Jun,军,3,1161,4,1260,4,34352,POLYGON,97943,FROM_FD,钱林书,满志敏,,2015/05/25,更名,撤销
Tonghua Jun,通化军,通化軍,0.0,0.0,,Jun,军,3,1158,5,1160,4,34351,POLYGON,97944,FROM_FD,钱林书,满志敏,,2015/05/25,更名,更名
Anlu Fu,安陆府,安陸府,0.0,0.0,,Fu,府,3,1791,4,1911,6,97945,POLYGON,97945,FROM_FD,钱林书,满志敏,,2015/05/25,辖区缩小,数据下限
Fang Zhou,房州,房州,0.0,0.0,,Zhou,州,3,758,4,1281,4,97949,POLYGON,97949,FROM_FD,钱林书,满志敏,,2015/05/25,更名,撤销
Shicheng Jun,石城郡,石城郡,0.0,0.0,,Jun,郡,3,563,4,582,4,34404,POLYGON,97950,FROM_FD,钱林书,满志敏,,2015/05/25,新建,更名
